feature,target,owner,owner_kind,stimulus,directive,detail,status,span_kind,file,line,match_on,arm,nesting,conditions,source,generate
V,vsub.vx,VXTYPE,execute,instruction_variant,generate a test that executes this instruction,VXTYPE arm VX_VSUB,todo,T,extensions/V/vext_arith_insts.sail,512,funct6,VX_VSUB,2,if mask[i] == 0b1 AND result[i] = match funct6,"VX_VSUB    => vs2_val[i] - rs1_val,",opcode_sweep.py extensions/V/vext_arith_insts.sail
V,vrsub.vx,VXTYPE,execute,instruction_variant,generate a test that executes this instruction,VXTYPE arm VX_VRSUB,todo,T,extensions/V/vext_arith_insts.sail,513,funct6,VX_VRSUB,2,if mask[i] == 0b1 AND result[i] = match funct6,"VX_VRSUB   => rs1_val - vs2_val[i],",opcode_sweep.py extensions/V/vext_arith_insts.sail
V,vand.vx,VXTYPE,execute,instruction_variant,generate a test that executes this instruction,VXTYPE arm VX_VAND,todo,T,extensions/V/vext_arith_insts.sail,514,funct6,VX_VAND,2,if mask[i] == 0b1 AND result[i] = match funct6,"VX_VAND    => vs2_val[i] & rs1_val,",opcode_sweep.py extensions/V/vext_arith_insts.sail
V,vor.vx,VXTYPE,execute,instruction_variant,generate a test that executes this instruction,VXTYPE arm VX_VOR,todo,T,extensions/V/vext_arith_insts.sail,515,funct6,VX_VOR,2,if mask[i] == 0b1 AND result[i] = match funct6,"VX_VOR     => vs2_val[i] | rs1_val,",opcode_sweep.py extensions/V/vext_arith_insts.sail
V,vxor.vx,VXTYPE,execute,instruction_variant,generate a test that executes this instruction,VXTYPE arm VX_VXOR,todo,T,extensions/V/vext_arith_insts.sail,516,funct6,VX_VXOR,2,if mask[i] == 0b1 AND result[i] = match funct6,"VX_VXOR    => vs2_val[i] ^ rs1_val,",opcode_sweep.py extensions/V/vext_arith_insts.sail
V,vsaddu.vx,VXTYPE,execute,instruction_variant,generate a test that executes this instruction,VXTYPE arm VX_VSADDU,todo,T,extensions/V/vext_arith_insts.sail,517,funct6,VX_VSADDU,2,if mask[i] == 0b1 AND result[i] = match funct6,"VX_VSADDU  => unsigned_saturation('m, zero_extend('m + 1, vs2_val[i]) + zero_extend('m + 1, rs1_val) ),",opcode_sweep.py extensions/V/vext_arith_insts.sail
V,vsadd.vx,VXTYPE,execute,instruction_variant,generate a test that executes this instruction,VXTYPE arm VX_VSADD,todo,T,extensions/V/vext_arith_insts.sail,518,funct6,VX_VSADD,2,if mask[i] == 0b1 AND result[i] = match funct6,"VX_VSADD   => signed_saturation('m, sign_extend('m + 1, vs2_val[i]) + sign_extend('m + 1, rs1_val) ),",opcode_sweep.py extensions/V/vext_arith_insts.sail
V,vssubu.vx,VXTYPE,execute,instruction_variant,generate a test that executes this instruction,VXTYPE arm VX_VSSUBU,todo,T,extensions/V/vext_arith_insts.sail,519,funct6,VX_VSSUBU,2,if mask[i] == 0b1 AND result[i] = match funct6,VX_VSSUBU  => {,opcode_sweep.py extensions/V/vext_arith_insts.sail
V,vssubu.vx,VXTYPE,execute,instruction_variant,generate a test that executes this instruction,VXTYPE arm VX_VSSUBU,todo,B,extensions/V/vext_arith_insts.sail,520,funct6,VX_VSSUBU,2,if mask[i] == 0b1 AND result[i] = match funct6,if unsigned(vs2_val[i]) < unsigned(rs1_val) then {,opcode_sweep.py extensions/V/vext_arith_insts.sail
V,vssubu.vx,VXTYPE,execute,instruction_variant,generate a test that executes this instruction,VXTYPE arm VX_VSSUBU,todo,T,extensions/V/vext_arith_insts.sail,520,funct6,VX_VSSUBU,2,if mask[i] == 0b1 AND result[i] = match funct6,if unsigned(vs2_val[i]) < unsigned(rs1_val) then {,opcode_sweep.py extensions/V/vext_arith_insts.sail
V,vssubu.vx,VXTYPE,execute,instruction_variant,generate a test that executes this instruction,VXTYPE arm VX_VSSUBU,todo,T,extensions/V/vext_arith_insts.sail,524,funct6,VX_VSSUBU,2,if mask[i] == 0b1 AND result[i] = match funct6,"else unsigned_saturation('m, zero_extend('m + 1, vs2_val[i]) - zero_extend('m + 1, rs1_val) )",opcode_sweep.py extensions/V/vext_arith_insts.sail
V,vssub.vx,VXTYPE,execute,instruction_variant,generate a test that executes this instruction,VXTYPE arm VX_VSSUB,todo,T,extensions/V/vext_arith_insts.sail,526,funct6,VX_VSSUB,2,if mask[i] == 0b1 AND result[i] = match funct6,"VX_VSSUB   => signed_saturation('m, sign_extend('m + 1, vs2_val[i]) - sign_extend('m + 1, rs1_val) ),",opcode_sweep.py extensions/V/vext_arith_insts.sail
V,vsmul.vx,VXTYPE,execute,instruction_variant,generate a test that executes this instruction,VXTYPE arm VX_VSMUL,todo,T,extensions/V/vext_arith_insts.sail,527,funct6,VX_VSMUL,2,if mask[i] == 0b1 AND result[i] = match funct6,VX_VSMUL   => {,opcode_sweep.py extensions/V/vext_arith_insts.sail
V,vsll.vx,VXTYPE,execute,instruction_variant,generate a test that executes this instruction,VXTYPE arm VX_VSLL,todo,T,extensions/V/vext_arith_insts.sail,533,funct6,VX_VSLL,2,if mask[i] == 0b1 AND result[i] = match funct6,VX_VSLL    => {,opcode_sweep.py extensions/V/vext_arith_insts.sail
V,vsrl.vx,VXTYPE,execute,instruction_variant,generate a test that executes this instruction,VXTYPE arm VX_VSRL,todo,T,extensions/V/vext_arith_insts.sail,537,funct6,VX_VSRL,2,if mask[i] == 0b1 AND result[i] = match funct6,VX_VSRL    => {,opcode_sweep.py extensions/V/vext_arith_insts.sail
V,vsra.vx,VXTYPE,execute,instruction_variant,generate a test that executes this instruction,VXTYPE arm VX_VSRA,todo,T,extensions/V/vext_arith_insts.sail,541,funct6,VX_VSRA,2,if mask[i] == 0b1 AND result[i] = match funct6,VX_VSRA    => {,opcode_sweep.py extensions/V/vext_arith_insts.sail
V,vssrl.vx,VXTYPE,execute,instruction_variant,generate a test that executes this instruction,VXTYPE arm VX_VSSRL,todo,T,extensions/V/vext_arith_insts.sail,546,funct6,VX_VSSRL,2,if mask[i] == 0b1 AND result[i] = match funct6,VX_VSSRL   => {,opcode_sweep.py extensions/V/vext_arith_insts.sail
V,vssra.vx,VXTYPE,execute,instruction_variant,generate a test that executes this instruction,VXTYPE arm VX_VSSRA,todo,T,extensions/V/vext_arith_insts.sail,551,funct6,VX_VSSRA,2,if mask[i] == 0b1 AND result[i] = match funct6,VX_VSSRA   => {,opcode_sweep.py extensions/V/vext_arith_insts.sail
V,vminu.vx,VXTYPE,execute,instruction_variant,generate a test that executes this instruction,VXTYPE arm VX_VMINU,todo,T,extensions/V/vext_arith_insts.sail,557,funct6,VX_VMINU,2,if mask[i] == 0b1 AND result[i] = match funct6,"VX_VMINU   => to_bits_unsafe(SEW, min(unsigned(vs2_val[i]), unsigned(rs1_val))),",opcode_sweep.py extensions/V/vext_arith_insts.sail
V,vmin.vx,VXTYPE,execute,instruction_variant,generate a test that executes this instruction,VXTYPE arm VX_VMIN,todo,T,extensions/V/vext_arith_insts.sail,558,funct6,VX_VMIN,2,if mask[i] == 0b1 AND result[i] = match funct6,"VX_VMIN    => to_bits_unsafe(SEW, min(signed(vs2_val[i]), signed(rs1_val))),",opcode_sweep.py extensions/V/vext_arith_insts.sail
V,vmaxu.vx,VXTYPE,execute,instruction_variant,generate a test that executes this instruction,VXTYPE arm VX_VMAXU,todo,T,extensions/V/vext_arith_insts.sail,559,funct6,VX_VMAXU,2,if mask[i] == 0b1 AND result[i] = match funct6,"VX_VMAXU   => to_bits_unsafe(SEW, max(unsigned(vs2_val[i]), unsigned(rs1_val))),",opcode_sweep.py extensions/V/vext_arith_insts.sail
V,vmax.vx,VXTYPE,execute,instruction_variant,generate a test that executes this instruction,VXTYPE arm VX_VMAX,todo,T,extensions/V/vext_arith_insts.sail,560,funct6,VX_VMAX,2,if mask[i] == 0b1 AND result[i] = match funct6,"VX_VMAX    => to_bits_unsafe(SEW, max(signed(vs2_val[i]), signed(rs1_val)))",opcode_sweep.py extensions/V/vext_arith_insts.sail
V,VXTYPE,VXTYPE,execute,instruction,generate any legal form of this instruction,VXTYPE body,todo,T,extensions/V/vext_arith_insts.sail,562,,,0,,},opcode_sweep.py extensions/V/vext_arith_insts.sail
V,vxtype_mnemonic,vxtype_mnemonic,mapping,unclassified,read the guard and decide what arranges it,,todo,T,extensions/V/vext_arith_insts.sail,571,,,0,,"VX_VADD       <-> ""vadd.vx"",",opcode_sweep.py extensions/V/vext_arith_insts.sail
V,vxtype_mnemonic,vxtype_mnemonic,mapping,unclassified,read the guard and decide what arranges it,,todo,T,extensions/V/vext_arith_insts.sail,572,,,0,,"VX_VSUB       <-> ""vsub.vx"",",opcode_sweep.py extensions/V/vext_arith_insts.sail
V,vxtype_mnemonic,vxtype_mnemonic,mapping,unclassified,read the guard and decide what arranges it,,todo,T,extensions/V/vext_arith_insts.sail,573,,,0,,"VX_VRSUB      <-> ""vrsub.vx"",",opcode_sweep.py extensions/V/vext_arith_insts.sail
V,vxtype_mnemonic,vxtype_mnemonic,mapping,unclassified,read the guard and decide what arranges it,,todo,T,extensions/V/vext_arith_insts.sail,574,,,0,,"VX_VAND       <-> ""vand.vx"",",opcode_sweep.py extensions/V/vext_arith_insts.sail
V,vxtype_mnemonic,vxtype_mnemonic,mapping,unclassified,read the guard and decide what arranges it,,todo,T,extensions/V/vext_arith_insts.sail,575,,,0,,"VX_VOR        <-> ""vor.vx"",",opcode_sweep.py extensions/V/vext_arith_insts.sail
V,vxtype_mnemonic,vxtype_mnemonic,mapping,unclassified,read the guard and decide what arranges it,,todo,T,extensions/V/vext_arith_insts.sail,576,,,0,,"VX_VXOR       <-> ""vxor.vx"",",opcode_sweep.py extensions/V/vext_arith_insts.sail
V,vxtype_mnemonic,vxtype_mnemonic,mapping,unclassified,read the guard and decide what arranges it,,todo,T,extensions/V/vext_arith_insts.sail,577,,,0,,"VX_VSADDU     <-> ""vsaddu.vx"",",opcode_sweep.py extensions/V/vext_arith_insts.sail
V,vxtype_mnemonic,vxtype_mnemonic,mapping,unclassified,read the guard and decide what arranges it,,todo,T,extensions/V/vext_arith_insts.sail,578,,,0,,"VX_VSADD      <-> ""vsadd.vx"",",opcode_sweep.py extensions/V/vext_arith_insts.sail
V,vxtype_mnemonic,vxtype_mnemonic,mapping,unclassified,read the guard and decide what arranges it,,todo,T,extensions/V/vext_arith_insts.sail,579,,,0,,"VX_VSSUBU     <-> ""vssubu.vx"",",opcode_sweep.py extensions/V/vext_arith_insts.sail
V,vxtype_mnemonic,vxtype_mnemonic,mapping,unclassified,read the guard and decide what arranges it,,todo,T,extensions/V/vext_arith_insts.sail,580,,,0,,"VX_VSSUB      <-> ""vssub.vx"",",opcode_sweep.py extensions/V/vext_arith_insts.sail
V,vxtype_mnemonic,vxtype_mnemonic,mapping,unclassified,read the guard and decide what arranges it,,todo,T,extensions/V/vext_arith_insts.sail,581,,,0,,"VX_VSLL       <-> ""vsll.vx"",",opcode_sweep.py extensions/V/vext_arith_insts.sail
V,vxtype_mnemonic,vxtype_mnemonic,mapping,unclassified,read the guard and decide what arranges it,,todo,T,extensions/V/vext_arith_insts.sail,582,,,0,,"VX_VSMUL      <-> ""vsmul.vx"",",opcode_sweep.py extensions/V/vext_arith_insts.sail
V,vxtype_mnemonic,vxtype_mnemonic,mapping,unclassified,read the guard and decide what arranges it,,todo,T,extensions/V/vext_arith_insts.sail,583,,,0,,"VX_VSRL       <-> ""vsrl.vx"",",opcode_sweep.py extensions/V/vext_arith_insts.sail
V,vxtype_mnemonic,vxtype_mnemonic,mapping,unclassified,read the guard and decide what arranges it,,todo,T,extensions/V/vext_arith_insts.sail,584,,,0,,"VX_VSRA       <-> ""vsra.vx"",",opcode_sweep.py extensions/V/vext_arith_insts.sail
V,vxtype_mnemonic,vxtype_mnemonic,mapping,unclassified,read the guard and decide what arranges it,,todo,T,extensions/V/vext_arith_insts.sail,585,,,0,,"VX_VSSRL      <-> ""vssrl.vx"",",opcode_sweep.py extensions/V/vext_arith_insts.sail
V,vxtype_mnemonic,vxtype_mnemonic,mapping,unclassified,read the guard and decide what arranges it,,todo,T,extensions/V/vext_arith_insts.sail,586,,,0,,"VX_VSSRA      <-> ""vssra.vx"",",opcode_sweep.py extensions/V/vext_arith_insts.sail
V,vxtype_mnemonic,vxtype_mnemonic,mapping,unclassified,read the guard and decide what arranges it,,todo,T,extensions/V/vext_arith_insts.sail,587,,,0,,"VX_VMINU      <-> ""vminu.vx"",",opcode_sweep.py extensions/V/vext_arith_insts.sail
V,vxtype_mnemonic,vxtype_mnemonic,mapping,unclassified,read the guard and decide what arranges it,,todo,T,extensions/V/vext_arith_insts.sail,588,,,0,,"VX_VMIN       <-> ""vmin.vx"",",opcode_sweep.py extensions/V/vext_arith_insts.sail
V,vxtype_mnemonic,vxtype_mnemonic,mapping,unclassified,read the guard and decide what arranges it,,todo,T,extensions/V/vext_arith_insts.sail,589,,,0,,"VX_VMAXU      <-> ""vmaxu.vx"",",opcode_sweep.py extensions/V/vext_arith_insts.sail
V,vxtype_mnemonic,vxtype_mnemonic,mapping,unclassified,read the guard and decide what arranges it,,todo,T,extensions/V/vext_arith_insts.sail,590,,,0,,"VX_VMAX       <-> ""vmax.vx""",opcode_sweep.py extensions/V/vext_arith_insts.sail
V,assembly,assembly,mapping_clause,unclassified,read the guard and decide what arranges it,,todo,T,extensions/V/vext_arith_insts.sail,594,,,0,,<-> vxtype_mnemonic(funct6) ^ spc() ^ vreg_name(vd) ^ sep() ^ vreg_name(vs2) ^ sep() ^ reg_name(rs1) ^ maybe_vmask(vm),opcode_sweep.py extensions/V/vext_arith_insts.sail
V,encdec_nxsfunct6,encdec_nxsfunct6,mapping,unclassified,read the guard and decide what arranges it,,todo,T,extensions/V/vext_arith_insts.sail,601,,,0,,"NXS_VNSRL       <-> 0b101100,",opcode_sweep.py extensions/V/vext_arith_insts.sail
V,encdec_nxsfunct6,encdec_nxsfunct6,mapping,unclassified,read the guard and decide what arranges it,,todo,T,extensions/V/vext_arith_insts.sail,601,,,0,,"NXS_VNSRL       <-> 0b101100,",opcode_sweep.py extensions/V/vext_arith_insts.sail
V,encdec_nxsfunct6,encdec_nxsfunct6,mapping,unclassified,read the guard and decide what arranges it,,todo,T,extensions/V/vext_arith_insts.sail,602,,,0,,NXS_VNSRA       <-> 0b101101,opcode_sweep.py extensions/V/vext_arith_insts.sail
V,encdec_nxsfunct6,encdec_nxsfunct6,mapping,unclassified,read the guard and decide what arranges it,,todo,T,extensions/V/vext_arith_insts.sail,602,,,0,,NXS_VNSRA       <-> 0b101101,opcode_sweep.py extensions/V/vext_arith_insts.sail
V,encdec,encdec,mapping_clause,unclassified,read the guard and decide what arranges it,,todo,T,extensions/V/vext_arith_insts.sail,606,,,0,,<-> encdec_nxsfunct6(funct6) @ vm @ encdec_vreg(vs2) @ encdec_reg(rs1) @ 0b100 @ encdec_vreg(vd) @ 0b1010111,opcode_sweep.py extensions/V/vext_arith_insts.sail
V,encdec,encdec,mapping_clause,unclassified,read the guard and decide what arranges it,,covered,B,extensions/V/vext_arith_insts.sail,606,,,0,,<-> encdec_nxsfunct6(funct6) @ vm @ encdec_vreg(vs2) @ encdec_reg(rs1) @ 0b100 @ encdec_vreg(vd) @ 0b1010111,opcode_sweep.py extensions/V/vext_arith_insts.sail
V,encdec,encdec,mapping_clause,unclassified,read the guard and decide what arranges it,,todo,T,extensions/V/vext_arith_insts.sail,606,,,0,,<-> encdec_nxsfunct6(funct6) @ vm @ encdec_vreg(vs2) @ encdec_reg(rs1) @ 0b100 @ encdec_vreg(vd) @ 0b1010111,opcode_sweep.py extensions/V/vext_arith_insts.sail
V,encdec,encdec,mapping_clause,extension_gate,"run with this extension enabled, and again with it disabled",Ext_Zve32x,todo,B,extensions/V/vext_arith_insts.sail,607,,,0,,when (currentlyEnabled(Ext_Zve32x) & get_sew() <= 16),opcode_sweep.py extensions/V/vext_arith_insts.sail
V,encdec,encdec,mapping_clause,extension_gate,"run with this extension enabled, and again with it disabled",Ext_Zve32x,todo,B,extensions/V/vext_arith_insts.sail,607,,,0,,when (currentlyEnabled(Ext_Zve32x) & get_sew() <= 16),opcode_sweep.py extensions/V/vext_arith_insts.sail
V,encdec,encdec,mapping_clause,extension_gate,"run with this extension enabled, and again with it disabled",Ext_Zve32x,todo,T,extensions/V/vext_arith_insts.sail,607,,,0,,when (currentlyEnabled(Ext_Zve32x) & get_sew() <= 16),opcode_sweep.py extensions/V/vext_arith_insts.sail
V,encdec,encdec,mapping_clause,extension_gate,"run with this extension enabled, and again with it disabled",Ext_Zve64x,todo,T,extensions/V/vext_arith_insts.sail,608,,,0,,| (currentlyEnabled(Ext_Zve64x) & get_sew() <= 32),opcode_sweep.py extensions/V/vext_arith_insts.sail
V,encdec,encdec,mapping_clause,extension_gate,"run with this extension enabled, and again with it disabled",Ext_Zve64x,todo,B,extensions/V/vext_arith_insts.sail,608,,,0,,| (currentlyEnabled(Ext_Zve64x) & get_sew() <= 32),opcode_sweep.py extensions/V/vext_arith_insts.sail
V,encdec,encdec,mapping_clause,extension_gate,"run with this extension enabled, and again with it disabled",Ext_Zve64x,todo,T,extensions/V/vext_arith_insts.sail,608,,,0,,| (currentlyEnabled(Ext_Zve64x) & get_sew() <= 32),opcode_sweep.py extensions/V/vext_arith_insts.sail
V,NXSTYPE,NXSTYPE,execute,instruction,generate any legal form of this instruction,NXSTYPE body,todo,T,extensions/V/vext_arith_insts.sail,610,,,0,,"function clause execute NXSTYPE(funct6, vm, vs2, rs1, vd) = {",opcode_sweep.py extensions/V/vext_arith_insts.sail
V,NXSTYPE,NXSTYPE,execute,instruction,generate any legal form of this instruction,NXSTYPE body,todo,B,extensions/V/vext_arith_insts.sail,618,,,0,,"if illegal_vstart(VSTART_ARITH, num_elem, LMUL_pow) |",opcode_sweep.py extensions/V/vext_arith_insts.sail
V,NXSTYPE,NXSTYPE,execute,instruction,generate any legal form of this instruction,NXSTYPE body,todo,B,extensions/V/vext_arith_insts.sail,618,,,0,,"if illegal_vstart(VSTART_ARITH, num_elem, LMUL_pow) |",opcode_sweep.py extensions/V/vext_arith_insts.sail
V,NXSTYPE,NXSTYPE,execute,instruction,generate any legal form of this instruction,NXSTYPE body,todo,B,extensions/V/vext_arith_insts.sail,619,,,0,,"illegal_variable_width(vd, vm, SEW_widen, LMUL_pow_widen) |",opcode_sweep.py extensions/V/vext_arith_insts.sail
V,NXSTYPE,NXSTYPE,execute,instruction,generate any legal form of this instruction,NXSTYPE body,todo,T,extensions/V/vext_arith_insts.sail,619,,,0,,"illegal_variable_width(vd, vm, SEW_widen, LMUL_pow_widen) |",opcode_sweep.py extensions/V/vext_arith_insts.sail
V,NXSTYPE,NXSTYPE,execute,instruction,generate any legal form of this instruction,NXSTYPE body,todo,T,extensions/V/vext_arith_insts.sail,620,,,0,,"not(valid_reg_overlap(vs2, vd, LMUL_pow_widen, LMUL_pow)) |",opcode_sweep.py extensions/V/vext_arith_insts.sail
V,NXSTYPE,NXSTYPE,execute,instruction,generate any legal form of this instruction,NXSTYPE body,todo,B,extensions/V/vext_arith_insts.sail,620,,,0,,"not(valid_reg_overlap(vs2, vd, LMUL_pow_widen, LMUL_pow)) |",opcode_sweep.py extensions/V/vext_arith_insts.sail
V,NXSTYPE,NXSTYPE,execute,instruction,generate any legal form of this instruction,NXSTYPE body,todo,T,extensions/V/vext_arith_insts.sail,621,,,0,,"not(valid_vm_src_overlap(vm, vs2, SEW_widen))",opcode_sweep.py extensions/V/vext_arith_insts.sail
V,NXSTYPE,NXSTYPE,execute,fault_path,construct the faulting condition and assert the resulting trap,,todo,T,extensions/V/vext_arith_insts.sail,622,,,0,,then return Illegal_Instruction();,opcode_sweep.py extensions/V/vext_arith_insts.sail
V,NXSTYPE,NXSTYPE,execute,fault_path,construct the faulting condition and assert the resulting trap,,todo,T,extensions/V/vext_arith_insts.sail,622,,,0,,then return Illegal_Instruction();,opcode_sweep.py extensions/V/vext_arith_insts.sail
V,NXSTYPE,NXSTYPE,execute,instruction,generate any legal form of this instruction,NXSTYPE body,todo,B,extensions/V/vext_arith_insts.sail,640,,,0,,if mask[i] == 0b1 then {,opcode_sweep.py extensions/V/vext_arith_insts.sail
